Aor_ID,Aee_ID,Q_ID,Answer
46443,46564,46388,"Pigem jah. Vahel on tekkinud ka olukord, kus ta ei ole kaasanud neid, keda otsus puudutab ja kellel infot rohkem on. Olen ise sellises olukorras olnud.
Andsin talle ka kohe tagasisidet, et selline otsus tuleks vastu võtta siis, kui tal on kogu info olemas. Ta tunnistas oma viga ja olukord sai lahendatud."
46433,46569,46861,"Pigem ma leian, et siin saaks rohkem tööd teha, haakub ideede teemaga."
46564,46551,46542,"Pigem mõjutab omaarvamus palju, kuigi välja seda ei näita alati."
46564,46564,46383,"Pigem olen järelandlik eesmärkide suhtes. Seetõttu arvan, et ma püsitan jõukohaseid eesmärke ja näitan ka aeg ajalt lahendusi."
46566,46549,46383,"Pigem on sageli olnud tegu ebarealistlike eesmärkidega, millel pole taga reaalseid tegevusplaane"
46548,46559,46391,"Pigem on ta rohkem isepäisem ja teiste arvamust ei küsi kuigi sagedasti. Aga kui ta seda teeb, siis ta ka teiste arvamustega arvestab."
46535,46556,46394,"Pigem seda tagasisidet siiski ei ole. Ma mõtlen sellist, millest oleks edaspidi k"
46564,46551,46386,Pigem vist on probleemide puhul siiski oma särk ihule lähemal.
46564,46568,46394,Pigem vist periooditi annab tagasisidet.
46551,46550,46400,Piire saab alati vajadusel nihutada
46556,46553,46546,"Pikemalt keerutamata tunneb huvi ka keeruliste küsimuste vastu, mis võiksid ebamugavust tekitada."
46552,46564,46400,Pingeolukordades on tekkinud süüdistamise-survestamise momente. Veidi enam kindlameelsust stressirohketeks olukordadeks.
46560,46566,46400,"Pisut introvertsema inimesena mõjub Rain mõnele ehk tõrjuvana, mida ta tegelikult ei ole. Veidi avatum olek teeks ehk suhtlemise mõne jaoks kergemaks."
46484,46552,46546,Planeerib realistlikke eesmärke ja analüüsib alati saadud tulemusi.
46551,46562,46546,planeerimine tuleb sul hästi välja
46567,46567,46546,Planeerin oskuslikult väheseid inimressursse mõistuspäraselt.  Igale liigutusele mida osakond teeb peab eelnema mõtestatud ja vajaduspõhine otsus.
46548,46548,46386,"Põhimõte, mida üritan alati järgida. Mõnikord lükkub otsustamine või lahenduse leidmine tänu sellele edasi, aga lõpptulemusena teen seetõttu ka vigu vähem."
46563,46553,46386,Põhimõttelisse ja suure probleemi puhul kindlasti jah. Väiksemad (mis võivad küll üksuse juhile näida suurjätad sa üksuse juhtidele omavahel lahendada.
46569,46548,46401,"Põhjalik, hea huumorimeelega, autorit"
46569,46554,46401,"Põhjalik, kindlameelne ja optimistlik."
46567,46556,46395,"Põhjenab muidugi, aga natuke võibolla liiga tugevalt. Samas ...targa inimsena on tema ettepanekud tavaliselt väga head."
46567,46569,46395,Põhjendab ja ütleb välja. Jällegi ...vahest jääb liiga kitsasse kasti kinni. Liiga turvaline.
46460,46552,46395,"Põhjendad oma arvamusi ja julged välja öelda ka eriarvamuse. Teed seda selgelt, konkreetselt ja alati ilma liigse emotsioonita."
46549,46549,46395,Põhjendan oma arvamust. Oma seisukohti võiksin sama vahest julgemini ja jõulisemalt välja ütelda.
46560,46553,46389,"Pole kunagi kuulnud Igorit kasutamas negatiivset hääletooni, väga hea enesevalitusega."
46560,46552,46543,Pole kunagi kuulnud kellelegi vahele segamas.
46560,46566,46543,"Pole kunagi kuulnud, et Rain kellelegi vahele segaks."
46554,46554,46393,"pole palju asju kellelegi delegeerida, kahjuks"
46563,46561,46389,Pole sind kunagi häält tõstmas kuulnud.
46563,46571,46389,"Pole sind kunagi näinud eelmainituna. Küll aga teinekord häält tõstmas, kuid ka siis ei välju olukord kontrolli alt, vaid oskad isiklikuks minemata asja ilusasti lahendada"
46567,46563,46386,"Pole väga au olnud suurtemate konfliktide juures viibida. Kui konfliktid tekivad, siis lahendab need vaikselt ja inimlikult ära.  Konflikt nö ei levi nakatavalt mujale."
46442,46572,46389,Pole veel sellise olukorraga kokku puutunud
46534,46550,46544,"Positiivne on suhtumine, et kui kuidagi ei saa, siis kuidagi ikka saab. Paanikasse sattumise ja pahandamise asemel tuleb lihtsalt otsast tegema hakata. Seda oskab Anu hästi."
46523,46555,46401,"Positiivne, boheemlaslikult naiselik, pisut pinnapealne."
46561,46555,46401,"Positiivne, empaatiline, hajevil"
46571,46563,46401,"positiivne, hea suhtleja, veidi pealiskaudne"
46522,46566,46401,"Positiivne, konstruktiivne, töökas, tegus..."
46561,46557,46401,"Positiivne, koostööaldis, abivalmis"
46484,46552,46401,"Positiivne, mõistev, enesekindel"
46410,46548,46401,"Positiivne, professionaalne, töökas."
46461,46568,46401,"Positiivne, töökas, emotsionaalne"
46561,46561,46382,"Positiivse ja töise õhkkonnaga tundub mulle asi korras olevat, aga initsiatiiviga õhutamisega ei saa ma hästi hakkama. Inimesed on tööküsimustes enamasti pigem suletud kui avatud."
46443,46564,46382,"Positiivset keskkonda - oskab luua küll oma naljadega.
Initsatiivi soosivat - kuna Mihkel õpetab esialgu iseseisvust, siis ei jää muud üle, kui oma töös initsatiivi võtta. 
Töist õhkkonda - on juhtunud, et töötegemise fookus on läinud mõnel hetkel kaduma ja võimust on võtnud emotsioonid - selle vastu aitas osakonnaga rääkimine ja kokkulepete sõlmimine."
46418,46548,46394,"Positiivset tagasisidet küll, kuid jooksvaid tähelepanekuid/märkusi võiks rohkem teha"
46563,46571,46401,Praktiline. Sirgjooneline. Kiire.
46571,46560,46544,"probleemi ilmnedes ei kohku tagasi, vaid otsid lahendusi"
46557,46566,46400,"Probleemide korral muutud (vahel rohkem, vahel vähem) jäigaks ning seetõttu võib suhtlemine ja probleemi lahendamine olla raske. Äkki oleks abiks uskuda, et asjad laabuvad, ja usaldada teist osapoolt, see võtab pinget maha ja mõlemal poolel jääb rohkem energiat, et probleem ära lahendada."
46440,46550,46545,Probleemide korral on objektiivne ja tasakaalustatud.
46408,46552,46544,"Probleemide lahendamine. Ta ei lähe emotsioonidega kaasa. Oskus küsida teiselt poolelt konkreetset lahendust probleemile ja tekitada tunde, et teise poole arvamus on sama tähtis. Kui see lahendus on selgesõnaliselt kirjeldatud, on valmis mõlemat poolt rahuldava ahenduse leidma.
See on oluline oskus. temaga emotsioonide pinnalt vaidlema ei minda, argumendid ja lahendused peavad taskus olema. See oskus õpetab ka neid, kes oskavad selle tugevusest aru saada."
46468,46550,46544,"Probleemidele lahenduste leidmine, nii väiksematele kui suurematele.  Alates kõiksugustest probleemidest lugude puhul kuni Matisele asendaja leidmiseni. Anule on veel iseloomulik see, et ta läheneb probleemidele läbi huumoriprisma."
46484,46552,46400,"Probleemses olukorras mitte vastu võtta vahest ennatlikke otsuseid, mida on alluvate raske täita. Pigem püüda leida kõiki osapooli rahuldav lahendus."
46552,46553,46400,"Probleemsetes olukordades vahel liiga agressiivne, tingimusteta maksma panev käitumine võib tekitada alluvates ebaindlust ja motivatsiooni langust."
46567,46567,46401,"Professionaalne, sõbralik, kohusetundlik"
46548,46548,46861,"Proovin end valmistada alati koosolekuks ette. Alati see aga ei õnnestu. Pigem olen aga hakanud eelistama sellist lähenemist, et kui ma ei jõua end valmistada ette, siis ma ei lähe koosolekule. Samuti olen teadlikult hakanud koosolekuid välistama ja valima, et osaleda ainult olulistel ja olla nendeks ka paremini ettevalmistatud."
46550,46550,46544,"Proovin leida lahendusi ja sobitada vajalikku võimalikuga. Meelde tuleb üks reklaamiosakonna soovi ja kujundusliku lahenduse vahelise kompromissi otsimine, mis leidis osapooli rahuldava lahenduse."
46548,46548,46543,"Proovin seda teha, aga sekkumata ei suuda alati olla."
46549,46572,46383,"Protsessile, lahendutele ja tulemustele orienteeritud.
Emotsionaalne kohalolek 110%."
46553,46558,46546,"Pühendub detailidele, taotleb alati parimat võimalikku tulemust."
46549,46572,46546,Pühendub hetkel toimuvale 110%.
46552,46553,46545,"Pühendunud ja motiveeritud, mõjub ka meeskonnale motiveerivalt."
46553,46551,46544,"Püstitab kõrged, samas realistlikud eesmärgid ja viib nad hambad risti ellu. Isegi olukorras, kus enamik löök"
46468,46550,46545,Püüab alati töötajate soovidega arvestada ja neile vastu tulla.
46484,46552,46542,Püüab mõista eriarvamusi ning alati ei pruugi nendega nõustuda.
46567,46569,46382,Püüab väga.
46436,46555,46387,"Püüab, aga alati vist ei õnnestu."
46526,46560,46387,"Püüab. Mitte alati läbimõeldult, kuid püüab."
46561,46561,46386,"Püüan leida eesmärki silmas pidavaid lahendusi, iga kord ei rahulda see kahjuks kõiki osapooli."
46864,46567,46395,Rääkida ta armastab ja seisukohad on selged.
46560,46560,46862,Raamatukirjastus
46551,46571,46400,raamatupidamises on kõik mustvalge aga päriselus on muud toonid ka :-)
46559,46548,46401,"Rahulik, analüütiline, laia silmaringiga."
46556,46553,46401,"Rahulik, arukas, sõbralik"
46560,46560,46401,"rahulik, detailides täpne"
46561,46566,46401,"Rahulik, endassetõmbunud, positiivne"
46548,46548,46401,"Rahulik, otsusekindel, rõõmsameelne"
46548,46569,46401,"Rahulik, sõbralik, hea kuulaja"
46562,46567,46401,"Rahulik, sõbralik, professionaalne."
46561,46552,46401,"Rahulik, stabiilne, usaldusväärne"
46423,46569,46401,"Rahulik, toetav, ideid pakkuv."
46562,46560,46401,"Rahulik, töökas, nobe."
46559,46567,46401,"Rahulik, töökas, usaldusväärne"
46433,46569,46401,"Rahulik, usaldusväärne, sportlik"
46563,46568,46401,"Rahulik, Vaikne. Naiselik."
46561,46566,46383,Rain kipub tegema optimistlikke plaane
46561,46566,46390,"Rain on hea ideede genereerija. Tööassjadesl võivad mõned pisiasjad kahe silma vahele jääda, aga enamasti leidub mõni kolleeg, kes seda märkab ja asja ära korraldab"
46553,46566,46545,"Rain on korduvalt tõestanud, et suudab teostada suuri eesmärke, olgu see siis 20 000 tellijat Äripäevale või Imelised Ajakirjad. Neid asju tuleb kindlasti juurde."
46553,46566,46544,"Rain on üks väheseid inimesi, kes meeldib vist kõigile, kes temaga kokku puutuvad."
46561,46566,46544,"Rain võtab endale alati ambitsioonikaid eesmärgid ja pürib visalt nende täitmise suunas, säilitades optimismi. Teda ei kuule kunagi hädaldamas raske turuolukorra või kolleegide saamatuse üle."
46561,46566,46382,Raini ei kohta kunagi halvatujulisena
46553,46566,46400,"Raini tugevus on ühtlasi ka tema väike nõrkus. Ta on hea inimene. Ta tunneb ennast silmnähtavalt ebakindlalt, kui tuleb minna kellegagi otsessesse konfrontatsiooni. Teadlik konfliktiolukordade lahendamise oskuse arendamine võiks olla talle väga tõhus."
46553,46566,46546,"Rainil on mitmeid selgeid kompetentse, kus ta on kogu majas vastava ala parim."
46494,46572,46863,"Raske hinnata, vahel paistab välja kärsitus."
46564,46562,46862,Raske hinnata.
46408,46552,46393,"Raske kommenteerida selles osas, et osakond on väga suur ja allüksusi mitu.
Selge on see, et tema töökoormus on suur ja vastutusrikas. Midagi annab kindlasti delegeerida"
46567,46569,46544,Rasked ja töömahukad projektid. Koostab edukalt meeskonna. Kordineerib selle tööd ja oskab vastata enamusele küsimustele.  Südamelähedasemad projektid õnnestuvad paremini.
46561,46571,46546,"Rasketes olukordades säilitab rahu ja sõbralikkuse, ei võta konflikte isiklikult ega pea pikka viha."
46532,46489,46546,raskustest välja aitama
46571,46560,46401,"ratsionaalne, kohusetundlik, eesmärgile pühendunud"
46548,46567,46382,"Raul peaks jälgima oma käitumist või tegevust, sest tal on oskus initsiatiivi tõmmata maha. Ta ei tee seda teadlikult või sihipäraselt, aga kui mingi idee või mõte Raulile ei meeldi, siis ta näitab seda välja nii, et ta tõmbab ka teiste initsiatiivi maha. Kriitikat tehes meeldib talle teha üldistusi, mis aga ei pruugi alati pidada paika. Nt ütleb, et rubriigilugudes on ühed ja samad allikad, teemad on igavad. Kui aga küsida konkreetsemalt, siis selgub, et see üldistus on tehtud ühe konkreetse loo näitel."
46548,46567,46389,"Raul säilitab enesevalitsuse ja ta ei kasuta ka negatiivset hääletooni, aga samas võivad tema väljaütlemised olla sellised, mis teevad haiget või teistel meele mõruks."
46548,46567,46394,"Rauli tagasiside ei ole sageli kuigi konstrutkiivne. Ta võib olla kriitiline, kuid see kriitika on selline, mis ei paku välja paremaid lahendusi, on liiga üldistav."
46550,46567,46544,"Rauli vastutustunne avaldab muljet. Fototoimetajana astub ta alati läbi ja vaatab, kuidas tema pakutud fotolahenduses välja näevad, soovitab paremaid variante, aga on nõus ka teistsuguste lahendustega, kui need on põhjendatud. Teisel juhul viib argumenteeritult oma tahtmis"
46548,46567,46383,"Raulil jääb puudu eesmärkide saavutamise viiside leidmise üle või siis järjepidevusest. Kui meil on eesmärk teha x arv videosid, siis see eesmärk kaob mingi aja pärast ära ja pole selge, kuidas me selle eesmärgini jõuame ning mida peame tegema. Ja kui tegevused on selged, siis ei ole kedagi, kes järgiks, et need töötaksid ja toimiksid ning need tehtaks ka ära."
46548,46572,46389,"Reeglina ei ole Vilja virisev ja vinguv ning valitseb end pingelistes olukordades hästi. On aga juhtumeid, kus ta keeb liiga üle, muutub liiga emotsionaalseks. Juhina on tal oluline jälgida, et ta oleks tasakaaluka"
46548,46569,46385,"Reeglina täidab ja peab kinni, kuid on olukordi, kus ta mingil hetkel ootamatult muudab esialgseid kokkuleppeid või plaane. Tõenäoliselt on põhjuseks tööde kuhjumine ehk et ta kindalsti ei ole selline, kes suhtuks ükskõikselt lubaduste täitmisse ja kohustustesse. Pigem on probleem kohati selles, et ta liiga kergekäeliselt annab lubadusi ja võtab endale kohustusi ning ei suuda neid täita."
46548,46563,46389,"Reeglina valitseb end väga hästi ja ei ole negatiivne või tige. On aga olnud olukordi, kus ta ei varja, et ta pole mingi asjaga rahul või miski on teda vihastanud. Ta peaks rohkem jälgima, et selliste teda ärritavate eksimuste kohta asjaosalisele tagasisidet andes ei toimuks see teiste inimeste ees."
46562,46568,46544,"Reelika on väga hea eesmärkide seadmisel. Projekti ja programmijuhid saavad selgelt ja lühidalt oma eesmärgid, infot on vähe ja see on selge. Ja nende monitoorimine on korraldatud lihtsalt ja selgelt väga tõhus."
46550,46550,46545,"Regulaarne tagasiside ei taha hästi õnnestuda, aga annan edasi kõik positiivse, mis osakonna töötajate töö kohta on teistelt tulnud ja mida ise märkan. Negatiivseid asju vähem, sest see jõuab nagunii kohale, aga kui on midagi, millest õppida, siis ikka selle ka."
46548,46569,46394,"Rivo annab tagasisidet ja seda on ka temaga tihedamalt koostööd teinud ajakirjanikud öelnud. See tagasiside on reeglina konstruktiivne. Mõnedel harvadel juhtudel on mulle tundunud, et tema tagasiside on ebakonstruktiivne ja siis on kriitika põhjused hoopis kuskil mujal. Nt ma mäletan, et ühel koosolekul ta ootamatult oli väga kriitiline ühe rubriigi loo osas, et see on ehitussektorist, mitte aga ehitusteenuse tellijast. Samas oli sellest kontseptsioonist nö mööda kirjutamist just kõige rohkem tema enda alluvate poolt (Ain, Mariliis), siis tundus see kriitika lahmiv ja olukorda mitte arvestatav."
46548,46569,46543,"Rivo on hea kuulaja, ta sekkub vähe, laseb teistel oma mõtte lõpetada. Ta ei lahmi, ei ründa teisel seisukohal olijaid."
46577,46569,46544,"Rivo on oma töös väga tähelepanelik, kiire, oskab detaile ja kitsaskohti märgata, haldab hästi suurt hulka infot. See teeb ta toimetajana väga professionaalseks. Väljaannete või artiklite kokku panemisel oskab ta seetõttu soovitada erinevaid ideid; leida välja pakutud ideele uue ja põneva fookuse, mida ajakirjanik ehk ise tähele ei pannud; jagada enamasti soovitusi, kust vajalikku infot otsida või kelle poole pöörduda; mõtleb kaasa, kui väljaannete või lugude valmimise käigus esineb takistusi ja aitab leida lahendusi; anda aeg-ajalt positiivset tagasisidet."
46548,46569,46542,"Rivo on reeglina salliv eriarvamuste suhtes. Samas on ta enda vastutusvaldkonda puutuva kriitika osas kohtai väga jäik ja paidnumatu ehk ta võtab väga tugeva kaitsepositsiooni. Mõnikord võiks võibolla rohkem neid eriarvamusi arvestada või mõelda, mis võivad olla kriitika põhjuseks."
46548,46569,46863,"Rivo on väga hea juhendaja, seda on öelnud ajakirjanikud, kelle mentor ta on olnud. Ta on põhjalik, tema tagasiside on väga konstruktiivne."
46577,46569,46545,"Rivo oskab ennast hästi kehtestada, oma seisukohti veenvalt ja argumenteeritult esitada. Samuti ootab ta seda teistelt. See paneb ajakirjanikke/toimetajaid asju läbi mõtlema ja kitsaskohti enne abi otsimist ise põhjalikult analüüsima ning  püüdma esimesena alati ise lahendust leida. Osakonnas on kõigil piisavalt palju otsustusvabadust, töötajaid ja kaastöötajaid usaldatakse."
46550,46569,46545,"Rivo vastutada olevad asjad on alati kuupäevaliselt paigas ja korraldatud, tegijad leitud ja ülesanded jagatud. Respect!"
46553,46564,46400,Rohkem eneseusku ja optimismi võiks Mihkli võimetele lisa anda.
